Year,Month,ArtistScore,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,target
2000,11,1,0.851,0.39,9,-9.586,0,0.0504,0.0825,0.000443,0.0777,0.639,118.006,0
2001,12,0,0.883,0.896,0,-3.695,1,0.208,0.268,1.04E-06,0.0564,0.748,93.928,1
1996,8,1,0.826,0.451,5,-11.503,1,0.0425,0.3,1.86E-06,0.133,0.449,111.859,1
2008,1,1,0.706,0.841,7,-3.956,1,0.0418,7.95E-05,0,0.0688,0.861,132.032,1
1990,12,0,0.548,0.543,10,-9.755,0,0.299,0.00846,1.22E-06,0.397,0.38,92.913,0
2002,7,1,0.474,0.641,5,-4.339,1,0.0373,0.321,0,0.149,0.332,139.622,0
2005,10,1,0.818,0.655,10,-7.68,0,0.253,0.11,0,0.0754,0.82,95.443,1
2009,1,0,0.877,0.836,7,-4.229,1,0.197,0.00588,0,0.0464,0.73,127.926,1
2004,1,0,0.579,0.807,2,-4.351,1,0.0326,0.000542,0.00276,0.121,0.433,118.174,0
2014,6,0,0.317,0.508,10,-5.388,1,0.0305,0.911,0.935,0.205,0.196,110.024,0
2008,9,0,0.534,0.923,11,-5.141,1,0.05,0.000209,0,0.302,0.709,90.633,0
1991,1,0,0.803,0.805,2,-11.297,1,0.132,0.00847,5.40E-05,0.0597,0.415,105.931,1
2011,10,0,0.413,0.185,0,-16.142,1,0.0313,0.952,0.00124,0.454,0.429,105.974,0
1997,1,0,0.806,0.7,0,-5.269,0,0.0752,0.00196,0.891,0.267,0.892,111.215,0
2007,11,1,0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61E-06,0.0811,0.513,155.667,1
2007,11,0,0.473,0.251,7,-19.664,1,0.0734,0.837,0.000217,0.193,0.42,150.06,0
2004,1,1,0.465,0.85,9,-3.224,1,0.0403,0.0304,1.12E-06,0.0268,0.785,156.111,1
2010,1,0,0.796,0.505,7,-9.529,1,0.1,0.17,0,0.106,0.263,95.003,1
2006,8,0,0.343,0.88,2,-5.232,1,0.096,3.75E-05,0.128,0.24,0.369,96.191,0
1991,1,0,0.856,0.695,11,-10.643,0,0.0387,7.47E-05,0.804,0.0358,0.869,125.107,1
2006,2,0,0.708,0.83,7,-5.187,1,0.0431,0.137,2.49E-06,0.614,0.954,101.734,0
1997,3,1,0.581,0.825,4,-9.689,0,0.0373,0.000859,0.095,0.11,0.663,120.362,1
2001,1,0,0.878,0.775,7,-3.747,1,0.0554,0.0691,4.87E-06,0.0557,0.899,103.635,0
1991,4,0,0.628,0.932,1,-8.914,1,0.0508,0.000996,0.309,0.0511,0.969,187.925,1
2003,10,0,0.26,0.976,10,-3.998,0,0.0808,0.0489,0.653,0.208,0.494,149.791,0
2010,9,1,0.909,0.779,0,-4.004,0,0.136,0.409,0.000681,0.0398,0.955,110.022,1
1994,4,1,0.606,0.532,5,-10.426,1,0.0657,0.632,0,0.164,0.433,161.085,1
2001,5,0,0.462,0.905,1,-7.108,0,0.19,0.0569,0.867,0.122,0.403,103.465,0
2009,1,0,0.703,0.939,7,-3.314,0,0.177,0.116,0,0.0508,0.917,145.024,1
1991,1,1,0.623,0.7,11,-7.9,1,0.0575,0.422,3.12E-05,0.31,0.548,149.726,1
2007,1,0,0.481,0.943,11,-2.041,1,0.0635,0.002,0,0.291,0.53,114.095,0
2012,7,0,0.847,0.754,6,-5.444,1,0.193,0.00804,4.49E-06,0.0517,0.957,100,1
2011,1,0,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000162,0.39,0.765,128.007,1
2015,11,0,0.65,0.489,2,-10.449,1,0.063,0.983,0.867,0.0705,0.961,111.95,0
2003,8,1,0.739,0.725,6,-4.301,1,0.203,0.227,0,0.0991,0.582,162.06,1
1990,6,0,0.674,0.512,2,-11.754,1,0.0283,0.064,6.77E-06,0.527,0.731,131.983,0
2010,5,0,0.52,0.586,9,-5.383,1,0.0384,0.519,1.03E-06,0.0783,0.0637,120.119,1
2017,10,0,0.539,0.191,7,-13.295,1,0.0284,0.765,6.03E-06,0.154,0.0987,84.938,0
1994,6,0,0.531,0.918,9,-4.982,0,0.0366,0.00684,0,0.127,0.898,136.052,1
2004,3,1,0.796,0.477,1,-7.161,1,0.108,0.314,0,0.12,0.685,119.928,1
2010,5,1,0.752,0.605,6,-5.569,0,0.032,0.0807,0,0.112,0.789,100.007,1
1998,1,1,0.823,0.726,6,-7.895,1,0.324,0.273,0,0.303,0.416,96.869,0
1991,7,0,0.257,0.0243,8,-29.005,0,0.0424,0.675,0.91,0.099,0.0325,126.631,0
1998,9,1,0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68,1
2005,9,0,0.443,0.476,5,-7.253,0,0.0285,0.795,0.000179,0.113,0.142,124.194,0
1998,1,0,0.593,0.517,1,-8.567,0,0.0278,0.311,0,0.124,0.227,126.954,0
2004,11,0,0.547,0.951,1,-4.079,0,0.151,0.00272,1.14E-05,0.0862,0.51,95.031,1
2008,1,0,0.703,0.867,5,-7.802,0,0.0637,0.28,0,0.177,0.847,89.996,0
2008,2,0,0.527,0.184,4,-12.483,0,0.0329,0.933,0.0114,0.124,0.217,124.508,0
2014,10,0,0.434,0.624,4,-8.494,0,0.0438,0.0904,0.00761,0.335,0.328,156.015,0
2008,1,1,0.616,0.632,6,-7.562,0,0.386,0.00114,0,0.0844,0.47,79.811,1
1993,7,0,0.897,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,102.305,1
1996,11,0,0.657,0.113,1,-17.855,1,0.406,0.534,0,0.118,0.966,77.915,0
2010,1,1,0.427,0.849,7,-3.744,1,0.28,0.0276,0,0.264,0.382,181.744,1
2010,4,0,0.475,0.925,9,-4.79,1,0.0525,0.0145,0.000167,0.0611,0.376,126.028,0
2006,1,0,0.524,0.964,7,-7.022,1,0.207,8.74E-05,0.00659,0.52,0.269,98.039,0
1996,1,0,0.677,0.854,7,-11.562,1,0.0482,0.0349,0.882,0.0937,0.238,101.989,0
2008,1,0,0.523,0.897,4,-3.487,1,0.0423,0.291,0,0.288,0.634,154.263,0
2001,9,0,0.645,0.898,2,-2.532,0,0.0303,0.00184,0.000328,0.0784,0.227,96.013,0
2001,10,0,0.738,0.727,2,-6.207,1,0.28,0.279,0,0.128,0.689,98.054,0
1998,10,0,0.619,0.552,4,-8.927,0,0.167,0.0175,0,0.0465,0.63,174.603,1
2000,1,0,0.692,0.835,6,-9.018,0,0.0422,0.193,0.184,0.0892,0.961,95.892,1
2007,10,0,0.554,0.875,4,-7.976,1,0.0614,0.0788,3.20E-05,0.954,0.301,130.063,0
2009,8,0,0.84,0.628,8,-6.133,1,0.0508,0.0432,0,0.0868,0.496,122.016,1
2006,5,0,0.264,0.386,10,-13.063,1,0.0322,0.667,0.965,0.155,0.186,142.211,0
1995,1,1,0.838,0.542,1,-6.884,0,0.0951,0.115,0.0075,0.374,0.239,87.094,1
1991,7,0,0.47,0.939,7,-7.782,0,0.0599,0.00511,0.00102,0.51,0.3,129.896,1
1994,6,0,0.682,0.572,5,-7.067,0,0.045,0.191,0.204,0.0504,0.844,89.083,1
2003,1,0,0.472,0.709,10,-6.471,1,0.051,0.228,2.20E-05,0.114,0.84,169.867,1
2003,1,1,0.591,0.742,2,-5.42,1,0.0309,0.0236,0,0.127,0.696,96.108,0
1996,7,0,0.405,0.365,1,-10.927,1,0.0307,0.557,0.00048,0.89,0.076,85.781,0
2001,1,0,0.253,0.945,0,-6.396,0,0.188,0.000371,0.000173,0.159,0.132,147.613,0
1998,4,1,0.687,0.559,6,-9.139,1,0.0234,0.0304,0,0.171,0.451,105.951,1
2006,1,1,0.477,0.588,3,-7.669,1,0.0283,0.114,0.00361,0.977,0.178,133.968,0
2007,1,0,0.253,0.281,8,-8.051,1,0.0323,0.926,9.70E-05,0.112,0.108,142.513,0
1991,1,1,0.696,0.945,0,-5.31,1,0.0364,0.115,0,0.694,0.708,120.074,1
1998,10,0,0.535,0.612,10,-7.863,1,0.0311,5.58E-05,0.0102,0.183,0.241,105.909,0
2004,11,0,0.707,0.451,11,-10.38,1,0.0761,0.309,0,0.0524,0.616,73.209,1
2002,1,1,0.229,0.5,4,-6.769,1,0.0312,0.166,0.000248,0.454,0.185,96.022,1
1999,8,0,0.754,0.702,10,-8.033,0,0.0429,0.0275,0,0.0619,0.736,95.998,1
2003,1,0,0.491,0.916,1,-4.002,1,0.0417,0.000129,0.0246,0.0664,0.329,97.171,0
2000,11,0,0.721,0.723,2,-7.08,0,0.0631,0.102,4.40E-06,0.0651,0.761,88.933,1
2008,7,0,0.599,0.527,10,-12.49,0,0.0484,0.118,0.868,0.0981,0.189,118.577,0
1997,10,1,0.884,0.553,11,-6.514,1,0.071,0.0284,6.30E-06,0.0859,0.884,104.931,1
1999,1,1,0.273,0.282,8,-17.855,1,0.0391,0.648,0.000108,0.915,0.465,104.199,0
2004,10,0,0.727,0.742,10,-4.191,0,0.173,0.119,0,0.0696,0.6,89.25,0
2005,1,0,0.467,0.222,11,-14.058,1,0.0328,0.884,0.923,0.0814,0.078,169.955,0
2011,5,0,0.349,0.348,3,-6.142,1,0.0316,0.726,0,0.12,0.0886,74.541,1
2003,11,1,0.389,0.933,8,-2.916,1,0.106,0.000403,1.43E-06,0.183,0.162,154.739,1
1992,1,0,0.543,0.816,7,-8.052,1,0.0284,0.00269,0.0314,0.122,0.71,134.707,1
2007,9,0,0.72,0.668,9,-7.928,1,0.0269,0.0652,0.00664,0.0789,0.768,123.007,1
2008,9,0,0.63,0.754,9,-4.967,1,0.0316,0.0669,0,0.203,0.783,147.886,0
1995,1,0,0.609,0.912,9,-3.324,1,0.0338,0.0734,3.10E-06,0.159,0.564,118.035,1
1991,11,1,0.465,0.365,5,-12.633,0,0.0295,0.618,0.0113,0.0747,0.265,171.904,1
2001,9,0,0.787,0.721,5,-7.965,0,0.314,0.122,5.69E-06,0.226,0.87,173.991,0
2007,12,0,0.411,0.964,0,-3.722,1,0.132,0.000626,0,0.434,0.825,105.563,0
2010,5,0,0.504,0.705,6,-6.179,0,0.0665,0.00121,4.12E-06,0.453,0.567,108.965,1
2012,1,0,0.883,0.409,1,-10.884,1,0.14,0.00132,0,0.368,0.542,99.809,0
2006,5,0,0.676,0.618,5,-6.953,0,0.0279,0.027,0.0245,0.0608,0.203,127.018,0
2002,1,1,0.41,0.653,2,-8.401,1,0.0462,0.378,7.72E-06,0.349,0.566,177.763,0
2003,1,0,0.808,0.718,5,-5.445,1,0.0452,0.481,0.000124,0.0496,0.89,90.835,0
2006,9,0,0.197,0.961,5,-4.566,0,0.108,3.66E-05,0.598,0.0933,0.198,138.361,0
1999,2,1,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,1
1993,11,0,0.832,0.726,11,-7.739,0,0.191,0.0283,0,0.0468,0.548,106.118,1
2002,1,0,0.354,0.925,6,-3.317,1,0.113,0.000154,1.60E-06,0.268,0.511,196.198,1
2009,4,0,0.817,0.834,10,-6.389,0,0.098,0.00668,5.43E-06,0.162,0.743,122.03,0
2006,5,0,0.603,0.337,9,-12.708,1,0.0284,0.546,2.32E-05,0.175,0.139,114.18,0
2006,6,0,0.29,0.756,5,-5.408,0,0.039,0.0114,0.148,0.0947,0.546,146.458,0
2009,10,0,0.429,0.3,0,-13.723,1,0.042,0.847,0.336,0.182,0.144,130.139,0
2008,2,0,0.22,0.746,7,-6.244,1,0.0501,9.74E-05,0.0328,0.26,0.241,121.528,0
1999,10,0,0.867,0.743,7,-8.345,1,0.286,0.00718,0.012,0.512,0.817,126.854,0
1996,5,0,0.797,0.544,10,-11.154,0,0.0476,0.00157,0.121,0.117,0.555,123.224,1
2009,6,0,0.402,0.865,7,-7.75,1,0.0548,0.00666,0.337,0.0964,0.0574,173.965,0
1994,9,0,0.535,0.339,5,-13.64,0,0.0315,0.208,0.000884,0.234,0.378,139.816,0
2008,7,0,0.358,0.847,2,-3.5,1,0.0528,0.003,0,0.133,0.433,181.987,1
1997,10,0,0.592,0.726,7,-7.55,0,0.0607,0.15,0,0.0467,0.633,92.629,0
2003,9,0,0.52,0.836,4,-6.544,0,0.0548,0.195,2.96E-06,0.128,0.681,171.989,1
1994,9,1,0.674,0.465,5,-8.565,1,0.0258,0.441,0,0.098,0.317,129.896,1
2007,1,0,0.695,0.79,11,-3.285,0,0.205,0.014,0,0.103,0.697,144.451,0
2004,1,0,0.522,0.959,7,-3.129,0,0.0557,1.09E-05,0.00146,0.126,0.184,112.872,0
2003,7,0,0.754,0.768,7,-6.25,1,0.0516,0.0624,0,0.257,0.768,127.852,0
2010,11,1,0.56,0.869,3,-3.804,1,0.0387,0.024,2.94E-06,0.136,0.519,136.001,1
2001,1,0,0.613,0.964,6,-5.682,0,0.0611,0.000398,0.904,0.0364,0.553,137.839,1
2003,1,0,0.292,0.83,11,-3.617,0,0.0436,0.00116,0.752,0.245,0.126,130.46,0
2003,1,0,0.531,0.373,7,-15.47,1,0.034,0.786,0.853,0.191,0.391,106.113,0
2008,5,0,0.439,0.377,8,-8.771,1,0.0298,0.68,0.000239,0.963,0.154,139.933,0
2007,6,0,0.379,0.95,8,-2.895,1,0.0845,8.79E-05,0.000309,0.109,0.316,92.489,0
2001,9,0,0.317,0.949,2,-6.379,1,0.0896,8.22E-05,0.199,0.0605,0.461,122.455,0
2007,10,0,0.361,0.909,7,-3.613,1,0.0958,0.0222,2.57E-06,0.117,0.686,152.277,0
2006,9,0,0.791,0.821,8,-5.299,0,0.246,0.242,0,0.11,0.582,90.98,0
2007,3,0,0.816,0.42,0,-10.829,1,0.109,0.00189,0.686,0.059,0.852,141.953,0
1994,4,0,0.279,0.49,5,-7.67,0,0.0371,0.000849,0.0602,0.433,0.389,138.823,0
2005,5,0,0.635,0.861,11,-4.593,1,0.0412,0.19,1.74E-06,0.17,0.857,148.918,0
2002,1,0,0.53,0.297,9,-9.47,1,0.0401,0.912,0.000384,0.123,0.267,132.915,0
2017,7,0,0.777,0.768,6,-9.845,0,0.0309,0.00324,0.000379,0.326,0.941,94.958,1
2004,11,1,0.453,0.92,4,-5.256,1,0.0749,0.00129,0.0138,0.164,0.459,146.502,0
1993,8,0,0.741,0.592,4,-7.819,1,0.0298,0.138,0,0.224,0.27,128.137,1
2009,10,0,0.152,0.882,0,-3.035,1,0.0477,5.14E-06,0.864,0.488,0.446,150.977,0
1999,2,1,0.693,0.938,7,-4.854,1,0.0296,0.104,0.000161,0.0685,0.913,108.986,1
2002,3,1,0.852,0.718,11,-3.676,0,0.307,0.0582,0,0.167,0.207,92.036,0
2005,5,0,0.831,0.728,8,-4.625,1,0.0459,0.0865,0,0.113,0.896,109.977,0
1994,1,0,0.354,0.754,9,-10.807,0,0.0572,0.00532,0.00938,0.104,0.353,140.629,0
2005,12,1,0.687,0.677,2,-4.172,1,0.0508,0.000658,0.000146,0.0564,0.546,75.052,1
2008,1,0,0.384,0.858,10,-3.807,1,0.0373,0.000184,0.318,0.0781,0.349,158.905,0
2001,1,1,0.575,0.797,9,-5.2,1,0.0305,0.154,0,0.282,0.744,90.907,1
2006,1,0,0.561,0.832,4,-5.014,1,0.0327,0.0215,0.933,0.333,0.854,133.053,0
2009,8,0,0.651,0.136,1,-25.055,0,0.18,0.125,0.000484,0.0795,0.301,80.007,0
2009,1,0,0.724,0.697,9,-10.401,0,0.0502,0.00619,0.784,0.158,0.614,124.985,0
2009,1,0,0.338,0.803,8,-5.412,0,0.0413,0.0187,0,0.136,0.4,151.994,1
2009,10,0,0.757,0.894,1,-7.667,1,0.0477,0.119,0.685,0.0848,0.911,147.005,0
2008,1,1,0.652,0.645,10,-8.482,0,0.0414,0.0401,2.29E-05,0.0739,0.555,92.945,1
2015,10,1,0.609,0.629,10,-9.093,0,0.0465,0.00153,0.88,0.0803,0.121,128.007,0
1998,6,1,0.589,0.369,9,-11.477,1,0.0242,0.123,2.21E-06,0.114,0.295,98.997,1
1992,4,0,0.474,0.468,11,-11.424,1,0.0543,0.604,0.0399,0.0707,0.308,98.443,0
1990,11,0,0.485,0.577,5,-9.98,0,0.0323,0.462,0,0.0486,0.286,150.888,1
2009,1,1,0.562,0.772,10,-4.068,1,0.0362,0.0932,0,0.0873,0.77,148.126,0
2017,9,0,0.13,0.736,9,-3.245,0,0.129,1.39E-05,0.00136,0.136,0.088,143.448,0
1993,1,0,0.602,0.583,6,-5.886,0,0.0291,0.145,0,0.166,0.369,144.029,1
1998,4,1,0.62,0.903,5,-5.045,1,0.0383,0.18,0,0.12,0.427,130.992,1
2004,1,1,0.5,0.802,2,-4.205,1,0.104,0.0535,0,0.103,0.739,174.039,1
2018,4,0,0.595,0.326,7,-13.467,0,0.029,0.29,0.926,0.119,0.477,102.048,0
2009,6,0,0.848,0.896,1,-3.871,0,0.323,0.223,0,0.229,0.758,129.147,1
1993,1,1,0.89,0.716,1,-9.673,1,0.296,0.174,0.000589,0.0657,0.656,99.988,1
2008,1,0,0.431,0.586,3,-7.875,1,0.0304,0.632,0.000126,0.16,0.748,150.281,0
2005,1,0,0.551,0.81,0,-4.393,1,0.0254,0.0121,2.38E-06,0.0947,0.498,104.942,1
2011,3,0,0.204,0.992,10,-6.401,1,0.514,0.00346,0.00121,0.972,0.0368,128.354,0
2006,9,0,0.722,0.824,11,-1.926,0,0.223,0.00144,0.011,0.324,0.215,129.99,0
2002,11,1,0.62,0.755,6,-4.782,0,0.169,0.0362,0.000777,0.341,0.658,181.972,0
2012,10,1,0.473,0.59,6,-5.373,1,0.0298,0.359,0,0.101,0.334,140.191,1
2013,6,1,0.865,0.645,2,-6.939,1,0.071,0.0836,0.00117,0.109,0.89,101.313,1
2007,4,0,0.183,0.944,7,-3.516,0,0.11,6.88E-06,0.119,0.123,0.0993,149.864,0
2006,7,0,0.519,0.896,4,-6.343,1,0.092,0.0109,2.66E-06,0.081,0.769,92.004,0
1994,3,0,0.664,0.739,9,-7.229,1,0.0415,0.0364,4.99E-05,0.282,0.759,110.101,1
2008,3,0,0.54,0.475,11,-6.949,0,0.0427,0.148,0.0272,0.145,0.0856,104.165,0
2003,12,1,0.717,0.63,4,-9.109,1,0.365,0.218,0.00405,0.0378,0.839,119.846,0
2007,11,0,0.721,0.53,1,-10.888,1,0.0352,0.00491,0.684,0.612,0.614,137.015,0
1993,10,0,0.766,0.839,1,-3.338,1,0.173,0.00729,0,0.319,0.675,97.394,1
2014,10,0,0.688,0.859,2,-7.46,1,0.0513,0.0429,0.000327,0.0643,0.459,110.025,0
2008,1,0,0.0868,0.0277,4,-21.023,0,0.0419,0.966,0.74,0.123,0.037,66.352,0
1991,1,0,0.858,0.246,0,-19.525,1,0.127,0.0237,0.00853,0.12,0.718,82.966,0
1999,12,1,0.665,0.727,9,-7.324,0,0.0559,0.0102,0.00126,0.241,0.515,95.926,1
2002,8,0,0.441,0.776,2,-6.661,1,0.0356,0.109,0.504,0.365,0.367,134.008,0
1995,11,0,0.927,0.495,4,-8.778,0,0.304,0.0689,8.62E-05,0.0826,0.618,96.372,1
2000,1,0,0.704,0.815,1,-5.433,1,0.247,0.00756,2.06E-06,0.928,0.435,90.998,0
2003,3,0,0.364,0.421,6,-7.716,1,0.0269,0.378,0,0.108,0.173,156.027,0
1995,1,0,0.863,0.624,1,-10.79,1,0.229,0.00417,0.000836,0.324,0.558,91.069,1
2002,1,0,0.617,0.479,7,-5.635,1,0.0296,0.0364,0,0.1,0.191,134.303,1
2005,8,1,0.638,0.807,1,-6.489,1,0.032,0.0731,0,0.0594,0.778,118.997,1
1995,1,0,0.143,0.204,10,-14.753,1,0.0318,0.917,0.664,0.148,0.0755,49.564,0
2006,7,0,0.573,0.934,5,-3.377,1,0.0372,0.0105,7.26E-05,0.318,0.544,118.773,1
2004,8,0,0.734,0.635,5,-7.03,1,0.0816,0.0322,0,0.0808,0.931,96.99,1
2016,2,0,0.589,0.555,6,-10.829,1,0.0357,0.0109,0.00194,0.683,0.6,97.739,0
2001,11,0,0.745,0.276,0,-17.224,1,0.119,0.996,0.697,0.143,0.341,77.468,0
2007,6,0,0.631,0.793,1,-4.086,0,0.0468,0.000218,5.65E-05,0.0976,0.648,136.96,1
2001,7,1,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,1
1995,3,0,0.683,0.541,2,-10.457,1,0.0367,0.0987,0,0.316,0.315,133.838,1
2007,7,0,0.622,0.42,9,-16.459,0,0.0322,0.557,0.589,0.0744,0.225,134.276,0
1997,11,0,0.58,0.228,10,-20.47,0,0.1,0.467,0.715,0.353,0.136,82.01,0
2001,1,1,0.631,0.813,7,-8.106,1,0.0337,0.0779,0,0.167,0.522,105.998,1
2007,10,1,0.4,0.754,7,-3.899,1,0.0348,0.0186,0,0.316,0.231,160.031,1
2008,1,0,0.265,0.069,2,-21.332,1,0.0311,0.993,0.888,0.109,0.036,79.579,0
2008,11,1,0.654,0.837,9,-6.121,1,0.0455,0.155,0,0.113,0.778,116,1
2006,3,1,0.551,0.81,11,-4.365,1,0.0344,0.0155,0,0.169,0.332,73.464,1
2006,1,0,0.351,0.869,5,-4.035,0,0.0509,0.00014,0.000206,0.0886,0.355,182.811,1
1992,9,0,0.43,0.457,2,-14.153,1,0.0314,0.00116,1.80E-05,0.202,0.0589,109.961,0
2004,1,0,0.625,0.772,5,-5.919,1,0.0314,0.115,0,0.0899,0.539,113.042,0
2003,3,0,0.666,0.695,0,-6.382,1,0.109,0.477,0,0.128,0.865,161.966,0
2010,2,0,0.536,0.272,9,-14.858,1,0.0281,0.511,0.873,0.0677,0.301,92.845,0
2007,1,0,0.74,0.843,6,-3.877,1,0.376,0.267,0,0.102,0.868,90.232,0
1999,1,0,0.558,0.815,2,-10.491,1,0.911,0.823,0,0.882,0.609,80.167,0
2015,7,0,0.646,0.909,5,-3.508,0,0.0331,0.384,0.127,0.355,0.754,95.942,0
2007,6,0,0.348,0.000549,7,-27.004,0,0.0617,0.995,0.967,0.0797,0.192,67.746,0
2002,2,0,0.377,0.965,8,-5.54,1,0.0879,0.000252,8.26E-06,0.0797,0.404,110.163,0
2006,7,0,0.811,0.442,8,-11.234,0,0.409,0.0666,1.65E-05,0.144,0.716,95.907,0
2009,1,0,0.741,0.748,0,-6.299,1,0.0264,0.0823,0,0.34,0.6,127.965,1
2008,4,0,0.697,0.589,2,-8.199,1,0.0302,0.282,0,0.157,0.69,130.928,0
2002,1,0,0.465,0.576,1,-9.587,1,0.307,0.615,0,0.917,0.452,79.333,0
1996,7,1,0.927,0.427,10,-8.304,0,0.391,0.0555,0.000692,0.241,0.652,95.23,0
2007,1,0,0.259,0.852,9,-5.258,1,0.0829,0.000157,0.000164,0.134,0.441,167.684,0
1999,11,0,0.415,0.865,7,-2.789,1,0.0379,0.00551,0.103,0.274,0.465,176.864,0
2012,1,0,0.406,0.632,4,-5.115,1,0.0344,0.236,0,0.18,0.109,149.258,1
1995,1,0,0.503,0.182,3,-14.824,1,0.0302,0.807,3.80E-05,0.0923,0.293,102.748,0
1998,10,0,0.692,0.446,7,-11.01,1,0.0316,0.035,0,0.138,0.532,115.03,0
1992,1,0,0.514,0.949,9,-4.904,1,0.109,0.000487,0.0601,0.266,0.464,128.052,0
2011,1,0,0.753,0.628,0,-10.54,0,0.0466,0.00747,0.000123,0.263,0.94,110.516,1
2006,10,1,0.409,0.952,2,-3.761,0,0.0756,1.23E-05,0.000156,0.31,0.55,80.899,1
2017,10,0,0.554,0.623,7,-10.558,1,0.0305,0.0179,0.895,0.489,0.439,134.972,0
1995,10,0,0.608,0.419,11,-10.016,1,0.0331,0.602,7.58E-06,0.108,0.602,100.22,1
1997,4,1,0.519,0.718,8,-7.267,0,0.0315,0.0498,0.000215,0.117,0.43,86.882,1
2005,5,0,0.554,0.781,1,-4.501,1,0.304,0.29,0,0.3,0.689,79.685,1
2015,4,0,0.713,0.951,2,-6.248,1,0.0825,0.304,1.43E-06,0.68,0.515,100.004,0
2005,3,0,0.761,0.463,9,-13.165,1,0.241,0.00585,0.858,0.135,0.0375,98,0
2004,12,0,0.843,0.48,11,-7.031,0,0.143,0.0468,0,0.081,0.743,122.005,1
2008,4,1,0.42,0.819,0,-2.557,1,0.0407,0.208,0,0.206,0.657,164.014,1
1992,1,1,0.552,0.972,0,-3.744,1,0.0584,0.0068,0,0.123,0.639,129.309,0
2004,4,0,0.747,0.675,2,-6.577,0,0.0386,0.45,8.49E-06,0.0715,0.684,146.068,0
1995,10,0,0.193,0.974,9,-4.842,1,0.0609,0.000285,0,0.145,0.639,162.597,0
2003,6,0,0.386,0.736,10,-14.317,1,0.946,0.851,0,0.914,0.354,75.839,0
2018,4,0,0.792,0.359,11,-15.514,1,0.0352,0.465,0.116,0.0879,0.332,123.092,0
1998,8,0,0.0982,0.283,7,-13.664,1,0.0343,0.926,0.000859,0.0941,0.147,77.606,0
1990,1,0,0.212,0.0932,7,-25.532,0,0.0434,0.893,0.843,0.652,0.194,143.232,0
2006,1,0,0.735,0.521,7,-6.696,0,0.0876,0.0888,0,0.065,0.374,77.01,1
2009,1,0,0.564,0.805,5,-4.156,0,0.0455,0.047,0.71,0.101,0.391,175.947,0
2011,1,0,0.647,0.535,9,-7.545,1,0.0326,0.0421,2.59E-05,0.191,0.322,121.911,0
1998,1,0,0.432,0.987,10,-5.859,0,0.149,0.0043,0.000828,0.371,0.19,124.723,0
2007,1,0,0.315,0.301,9,-16.693,0,0.054,0.632,0.00811,0.608,0.425,121.488,0
2000,1,0,0.594,0.234,7,-13.752,1,0.0431,0.972,0.82,0.104,0.453,111.927,0
2014,6,0,0.57,0.338,2,-11.931,0,0.0526,0.787,0.000306,0.708,0.486,138.844,0
2004,5,0,0.492,0.786,4,-8.332,1,0.0705,0.00104,0.053,0.809,0.365,145.1,0
1999,4,1,0.823,0.62,6,-7.093,0,0.23,0.253,0,0.0507,0.479,93.922,0
1991,6,0,0.613,0.754,3,-8.128,1,0.031,0.179,1.59E-06,0.211,0.662,107.967,1
1991,1,0,0.336,0.456,10,-11.104,1,0.045,0.306,1.58E-06,0.0856,0.228,155.291,0
2005,10,1,0.683,0.538,7,-6.956,1,0.0297,0.104,0.0019,0.0595,0.825,167.917,0
2010,11,1,0.558,0.551,9,-6.333,1,0.0263,0.245,4.19E-06,0.231,0.347,78.374,1
2006,9,1,0.47,0.506,9,-7.976,1,0.0308,0.49,3.51E-05,0.378,0.376,165.339,0
2012,7,1,0.694,0.941,10,-6.108,0,0.0408,0.00224,0.0826,0.109,0.854,125.014,1
2004,1,0,0.29,0.162,9,-18.872,0,0.0441,0.869,0.734,0.18,0.137,60.141,0
2010,10,1,0.565,0.725,10,-6.442,0,0.0302,0.000393,0,0.289,0.625,125.407,1
2011,11,0,0.774,0.665,10,-7.587,1,0.175,0.0356,0,0.0793,0.793,138.887,0
2000,4,0,0.548,0.542,1,-8.435,0,0.0409,0.544,0,0.148,0.389,83.106,1
2009,1,1,0.566,0.429,2,-9.478,1,0.0286,0.457,3.38E-05,0.173,0.325,147.957,1
2011,5,0,0.654,0.622,1,-10.628,1,0.275,0.176,0,0.326,0.738,79.998,0
2004,1,0,0.347,0.231,0,-11.845,1,0.0276,0.747,0.000284,0.364,0.292,99.707,0
2001,5,0,0.553,0.938,7,-3.78,0,0.104,0.00244,0.355,0.0647,0.322,100.474,0
1991,4,0,0.797,0.585,9,-8.481,1,0.0475,0.341,0.00916,0.144,0.763,90.693,0
2005,1,0,0.447,0.898,9,-4.575,0,0.0726,0.0125,0.104,0.155,0.136,125.099,0
2003,1,0,0.855,0.513,8,-4.692,0,0.279,0.18,0,0.246,0.738,92.048,0
2000,1,1,0.389,0.343,10,-9.571,1,0.0299,0.614,0,0.127,0.112,110.314,1
